"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.21814870374138e-30,2.37813093728153,0.127,0.028,1.74095727407351e-25,"6","Ldlrad4"
1.96639641527509e-29,1.03401740737984,0.732,0.516,5.5055166834872e-25,"6","Tln1"
2.3338405620728e-29,1.40080160011597,0.352,0.153,6.53428680569142e-25,"6","Qsox1"
2.61958466601115e-29,0.540411083582986,0.988,0.965,7.33431314789802e-25,"6","Cox6c"
3.1241111975285e-29,2.51476809164027,0.136,0.033,8.74688653084029e-25,"6","Chst12"
3.30312221211387e-29,0.46325242061372,0.986,0.948,9.24808156947642e-25,"6","Tmsb10"
4.24366244186464e-29,2.52913477239692,0.106,0.021,1.18814061047326e-24,"6","Plscr4"
4.67281555645084e-29,1.88453879381864,0.195,0.059,1.30829489949511e-24,"6","Arhgap20"
6.42043161901918e-29,1.52463840691499,0.345,0.15,1.79759244469299e-24,"6","Adprh"
6.6158119412197e-29,3.80161566874315,0.122,0.027,1.85229502730269e-24,"6","Gpx3"
7.17889461129359e-29,0.776028198356272,0.878,0.734,2.00994691326998e-24,"6","Nenf"
7.6267391838206e-29,2.61679716877044,0.117,0.025,2.13533443668609e-24,"6","Plekhf1"
1.05006567610485e-28,0.604806241858855,0.934,0.863,2.93997387995837e-24,"6","Ptms"
1.32117184324596e-28,1.1584171772333,0.784,0.634,3.69901692672004e-24,"6","Flna"
1.95034849177724e-28,2.29653561359131,0.124,0.028,5.46058570727791e-24,"6","Cdkn2c"
2.252129517125e-28,0.845983918114854,0.77,0.555,6.30551222204657e-24,"6","Calu"
2.54428142087864e-28,1.15242576355509,0.57,0.338,7.12347912217602e-24,"6","Ckap4"
3.04733507113551e-28,1.02528272178701,0.617,0.38,8.5319287321652e-24,"6","Cyba"
3.67484109215463e-28,1.39921066536114,0.462,0.243,1.02888200898145e-23,"6","Il11ra1"
4.82054859432348e-28,1.16677782546008,0.566,0.33,1.34965719543869e-23,"6","Calm3"
5.33655435256244e-28,2.04601544664709,0.129,0.03,1.49412848763043e-23,"6","Gypc"
1.28093782802604e-27,1.99897555736435,0.239,0.086,3.58636973090731e-23,"6","Igfbp2"
1.54609646547689e-27,1.83528690603248,0.185,0.057,4.32876088404219e-23,"6","G0s2"
1.69268538160614e-27,0.812985971613454,0.831,0.676,4.73918053142088e-23,"6","Pbx1"
1.86872959342976e-27,0.914381134824042,0.77,0.554,5.23206911568463e-23,"6","Jmjd1c"
3.52211969915841e-27,1.65632027868711,0.209,0.069,9.86123073370371e-23,"6","Mme"
3.67752654203111e-27,1.2728147937548,0.462,0.242,1.02963388123787e-22,"6","Copz2"
3.73893296205259e-27,1.45057965569437,0.3,0.123,1.04682645071548e-22,"6","Myadm"
4.62116406084711e-27,2.58385362845332,0.122,0.028,1.29383351375597e-22,"6","Lag3"
7.39865760131297e-27,0.909438601229941,0.754,0.566,2.0714761552156e-22,"6","Mmp14"
1.20121662653929e-26,2.01161685251354,0.138,0.035,3.36316631098471e-22,"6","Stx11"
1.26225253829123e-26,1.60260181296922,0.331,0.146,3.5340546567078e-22,"6","Cpq"
1.5204773326738e-26,1.53451762700645,0.308,0.13,4.2570324360201e-22,"6","Pdlim2"
1.5940733654145e-26,1.94805063284186,0.19,0.061,4.46308660848751e-22,"6","Macrod2"
2.06768382947802e-26,3.47214669029434,0.106,0.023,5.78910118577257e-22,"6","Cldn11"
2.37908139498052e-26,1.26826667076745,0.505,0.287,6.66095208966647e-22,"6","Pja1"
5.27329479599312e-26,0.630769800255625,0.937,0.899,1.47641707698215e-21,"6","Fosb"
6.96557060388752e-26,2.11989485081239,0.146,0.039,1.95022045767643e-21,"6","Hoxa11"
7.39336273428926e-26,1.15213021306671,0.554,0.327,2.06999369834631e-21,"6","Pid1"
7.8063935640764e-26,0.795585766997205,0.826,0.688,2.18563407007011e-21,"6","Anxa5"
8.41557317968657e-26,1.2811721087253,0.418,0.213,2.35619217884864e-21,"6","Mesdc2"
1.63319738105056e-25,1.22253199107326,0.38,0.179,4.57262602746537e-21,"6","Tacc1"
1.80578640966781e-25,1.73419894162378,0.225,0.081,5.05584078978795e-21,"6","Kdelc2"
1.97785728296343e-25,1.51170516038539,0.315,0.14,5.53760482084102e-21,"6","Rap2a"
2.13283446468654e-25,1.9924799358595,0.394,0.201,5.97150993422938e-21,"6","Ugdh"
2.45844369436732e-25,0.943088016721214,0.664,0.456,6.88315065548962e-21,"6","Anxa6"
3.72885867503355e-25,1.76928904143215,0.167,0.05,1.04400585183589e-20,"6","Gm15261"
4.02056773792944e-25,1.71924292392999,0.239,0.091,1.12567855526549e-20,"6","Osmr"
